household_id,person_id,country,sex,age,relhh,marstat,educ,hosp12,wat_source,stove,refrigerator,tv,bike,motorbike,computer,car,video,stereo,sew,merge_index
719,719,Bulgaria,1,69,1,1,2,1,1,1,1,1,0,0,0,0,0,1,0,6643
2784,2784,Bulgaria,0,67,1,1,2,1,1,1,1,1,0,0,1,1,0,0,0,8608
804,804,Bulgaria,0,66,1,2,2,1,1,1,1,1,0,0,1,1,1,0,0,6718
4005,4005,Bulgaria,0,40,1,2,2,1,1,1,1,1,0,0,1,0,0,0,0,9663
3091,3091,Bulgaria,0,22,1,1,4,1,1,1,1,1,0,0,0,0,0,0,0,8838
2432,24321,Bulgaria,1,51,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8248
3676,36761,Bulgaria,1,74,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,9342
4033,40331,Bulgaria,1,29,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,9690
2996,2996,Bulgaria,1,47,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8771
1303,1303,Bulgaria,0,55,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,7172
1421,14211,Bulgaria,1,20,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,7273
2016,2016,Bulgaria,0,54,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,7855
322,3221,Bulgaria,1,37,2,2,1,1,1,1,1,1,0,0,0,1,1,1,0,6286
681,681,Bulgaria,0,25,1,2,2,1,1,1,1,1,0,0,0,1,1,1,0,6613
2088,20881,Bulgaria,1,20,2,2,2,1,1,1,1,1,0,0,0,0,1,0,0,7921
2628,26281,Bulgaria,1,56,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,8462
4245,42452,Bulgaria,1,78,4,1,2,1,1,1,1,1,0,0,0,0,0,0,1,9895
1333,13331,Bulgaria,1,22,2,2,4,1,1,1,1,1,0,0,0,1,0,1,0,7202
2798,27981,Bulgaria,0,77,2,2,4,1,1,1,1,1,1,0,1,1,0,0,1,8616
186,186,Bulgaria,0,43,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,6164
2205,2205,Bulgaria,0,76,1,2,0,1,1,1,1,1,0,0,0,1,1,1,0,8034
3667,3667,Bulgaria,0,61,1,2,2,1,1,1,1,1,0,0,0,1,0,0,1,9337
2085,2085,Bulgaria,0,83,1,2,4,1,1,1,1,1,1,1,1,1,1,0,1,7915
4204,4204,Bulgaria,1,64,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,9849
703,703,Bulgaria,0,74,1,2,4,1,1,1,1,1,0,0,1,1,0,1,0,6630
1322,13221,Bulgaria,1,43,2,2,1,1,1,1,1,1,0,0,0,1,0,0,1,7190
2365,23651,Bulgaria,1,45,2,2,1,1,1,0,1,1,1,0,0,0,1,0,0,8189
2682,26821,Bulgaria,1,34,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,8508
1861,18611,Bulgaria,0,34,3,1,2,1,1,1,1,1,1,0,0,0,1,0,1,7695
2917,2917,Bulgaria,0,77,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,8704
1874,18742,Bulgaria,0,32,4,2,1,1,1,1,0,1,1,0,0,0,1,0,0,7710
1784,1784,Bulgaria,0,29,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,7626
4024,4024,Bulgaria,0,34,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,9685
1295,1295,Bulgaria,0,75,1,2,0,1,1,0,1,1,0,0,0,0,0,1,0,7165
3895,3895,Bulgaria,0,58,1,1,2,1,1,1,1,1,0,0,1,0,1,0,0,9555
1074,1074,Bulgaria,1,44,1,1,2,1,1,0,1,1,0,0,0,1,1,1,0,6953
983,983,Bulgaria,0,58,1,2,1,1,1,1,1,1,0,0,1,1,0,1,0,6882
2682,2682,Bulgaria,0,34,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,8507
2705,2705,Bulgaria,0,62,1,2,1,1,1,1,1,1,0,0,0,1,1,0,0,8532
503,5031,Bulgaria,0,51,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,6444
1835,1835,Bulgaria,0,66,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,7667
2102,2102,Bulgaria,0,60,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,7935
1795,1795,Bulgaria,0,61,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,7634
1381,1381,Bulgaria,0,73,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,7240
4221,4221,Bulgaria,0,34,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,9864
49,49,Bulgaria,0,34,1,2,4,1,1,1,1,1,0,0,0,0,0,0,0,6009
3273,3273,Bulgaria,0,72,1,2,3,1,1,1,1,1,0,0,0,0,1,1,1,8990
3694,36942,Bulgaria,1,60,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9357
4186,4186,Bulgaria,1,42,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,9830
2857,28571,Bulgaria,1,41,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,8661
2096,20961,Bulgaria,0,71,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,7933
3806,38061,Bulgaria,0,48,3,2,3,1,1,1,1,1,0,0,0,0,0,0,0,9470
1958,1958,Bulgaria,0,43,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,7804
2725,2725,Bulgaria,1,67,1,2,3,1,1,1,1,1,0,0,0,0,1,1,1,8556
581,5811,Bulgaria,0,53,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6520
3451,3451,Bulgaria,0,33,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,9149
1685,1685,Bulgaria,0,65,1,2,3,1,1,1,1,1,1,0,1,1,1,0,1,7521
3296,32961,Bulgaria,1,67,2,2,2,1,1,1,1,1,1,0,0,1,1,1,0,9014
3184,31841,Bulgaria,1,60,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,8918
2595,25951,Bulgaria,1,43,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,8427
2361,23611,Bulgaria,1,60,2,2,1,1,1,1,1,1,1,0,1,1,1,0,1,8183
3915,39152,Bulgaria,0,23,3,2,2,1,1,1,1,1,0,0,1,1,1,0,1,9579
241,241,Bulgaria,1,63,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,6210
1504,15041,Bulgaria,1,74,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,7354
1865,1865,Bulgaria,0,23,1,2,4,1,1,1,1,1,0,0,1,1,1,0,1,7704
4071,4071,Bulgaria,0,67,1,2,1,1,1,1,1,1,0,0,1,1,1,0,0,9729
2473,2473,Bulgaria,0,52,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,8295
2514,25141,Bulgaria,1,50,2,2,1,1,1,0,1,1,0,0,0,1,0,0,0,8335
1665,1665,Bulgaria,1,29,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,7504
412,412,Bulgaria,1,55,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,6363
2693,26931,Bulgaria,1,45,2,2,2,0,1,1,1,1,1,0,0,1,1,0,1,8523
1545,1545,Bulgaria,0,26,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,7398
1527,1527,Bulgaria,0,38,1,2,1,1,1,0,1,1,0,0,0,1,0,0,0,7376
88,882,Bulgaria,0,28,3,1,2,1,1,1,1,1,1,0,1,1,0,0,0,6060
505,5052,Bulgaria,0,19,3,1,0,1,1,1,1,1,0,0,1,0,1,1,0,6448
1496,1496,Bulgaria,0,42,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,7346
2633,26331,Bulgaria,1,50,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,8467
13,131,Bulgaria,0,29,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5986
3743,3743,Bulgaria,0,64,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,9402
3774,37741,Bulgaria,1,43,2,2,2,0,1,1,1,1,1,1,0,1,1,1,0,9436
2451,2451,Bulgaria,0,19,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,8267
914,9141,Bulgaria,1,82,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,6823
4213,4213,Bulgaria,1,49,1,2,2,1,1,1,1,1,1,0,0,1,1,0,1,9857
1178,11781,Bulgaria,1,29,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,7054
2007,20071,Bulgaria,1,64,2,2,1,1,1,1,1,1,0,0,1,1,0,0,0,7848
1526,15261,Bulgaria,1,65,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,7375
158,158,Bulgaria,0,56,1,2,3,1,1,1,1,1,0,0,0,1,1,0,0,6138
2515,25151,Bulgaria,1,42,2,2,0,1,1,0,1,1,0,0,0,1,0,0,1,8337
1908,19081,Bulgaria,1,55,2,2,3,1,1,1,1,1,0,0,0,1,0,0,0,7748
2577,2577,Bulgaria,0,64,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,8405
152,1521,Bulgaria,1,88,4,1,0,1,1,1,1,1,0,0,0,0,1,0,0,6135
2463,2463,Bulgaria,0,47,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,8286
1048,10481,Bulgaria,1,22,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,6934
988,9881,Bulgaria,1,67,2,2,0,0,1,1,1,1,0,0,0,0,0,0,1,6888
2851,2851,Bulgaria,0,48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8656
285,2852,Bulgaria,0,19,3,1,2,1,0,0,1,1,1,0,0,0,0,0,0,6250
125,1252,Bulgaria,1,47,4,2,0,1,1,1,1,1,0,0,0,0,0,0,0,6108
3738,37381,Bulgaria,1,64,2,2,1,1,1,0,1,1,0,0,0,0,1,1,1,9400
1886,18861,Bulgaria,1,38,2,1,4,1,1,1,1,1,0,0,1,0,1,0,1,7723
4284,42841,Bulgaria,0,59,2,2,3,1,1,1,1,1,0,0,0,0,1,0,0,9928
945,945,Bulgaria,0,84,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6847
704,7041,Bulgaria,1,43,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6633
3604,36041,Bulgaria,1,39,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,9283
3804,3804,Bulgaria,0,29,1,2,2,1,1,1,1,1,0,0,1,0,1,1,0,9466
2865,2865,Bulgaria,1,45,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8666
407,4071,Bulgaria,1,64,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,6362
2328,2328,Bulgaria,0,60,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,8149
1735,1735,Bulgaria,1,51,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7571
3143,31432,Bulgaria,0,79,3,1,4,1,1,1,1,1,0,0,1,1,1,1,1,8878
1906,19061,Bulgaria,1,54,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,7746
433,4332,Bulgaria,0,29,3,1,2,1,1,1,1,1,0,0,0,1,0,1,0,6384
1541,15411,Bulgaria,1,69,2,2,2,1,1,1,1,1,1,0,1,1,1,0,1,7393
651,6511,Bulgaria,1,49,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6589
1521,15211,Bulgaria,1,28,2,2,1,1,1,0,1,1,0,0,0,1,0,0,1,7370
778,778,Bulgaria,0,63,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,6695
3352,33521,Bulgaria,1,38,2,2,2,1,1,1,1,1,0,1,0,1,1,0,0,9060
1561,15611,Bulgaria,1,21,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,7412
3842,3842,Bulgaria,0,31,1,2,2,1,1,1,1,1,0,0,0,1,1,0,0,9504
3857,38571,Bulgaria,1,44,2,2,3,1,1,1,1,1,0,0,1,0,0,0,0,9520
2974,29741,Bulgaria,0,39,3,1,2,1,1,1,1,1,0,0,0,1,1,1,0,8754
3791,37911,Bulgaria,1,51,2,2,2,1,1,1,1,1,1,0,0,1,0,0,0,9457
3783,37831,Bulgaria,1,54,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,9450
3881,3881,Bulgaria,0,69,1,2,4,1,1,1,1,0,1,0,0,0,0,1,1,9544
1934,19341,Bulgaria,1,30,2,1,2,1,1,1,1,1,1,0,0,0,1,1,1,7783
2478,2478,Bulgaria,0,39,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,8302
3005,3005,Bulgaria,0,47,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,8778
2426,24261,Bulgaria,1,84,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,8240
1662,1662,Bulgaria,0,26,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,7500
2776,27761,Bulgaria,1,39,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,8597
64,64,Bulgaria,0,72,1,2,1,1,1,1,1,1,0,0,1,1,0,0,0,6024
3461,34611,Bulgaria,1,36,2,2,1,1,1,1,1,1,0,0,0,1,0,0,1,9158
2171,21711,Bulgaria,1,51,2,2,2,1,1,1,1,1,0,0,0,1,0,1,0,8002
1493,1493,Bulgaria,0,72,1,2,4,0,1,1,1,1,0,0,0,1,1,0,1,7341
91,91,Bulgaria,0,43,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,6061
2554,2554,Bulgaria,0,41,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,8378
712,712,Bulgaria,1,80,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,6637
3464,34641,Bulgaria,0,43,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9163
3127,3127,Bulgaria,1,38,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,8867
4297,4297,Bulgaria,0,52,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,9941
2478,24781,Bulgaria,1,33,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,8303
1636,1636,Bulgaria,0,49,1,2,2,1,1,1,1,1,0,0,1,0,1,1,0,7478
2941,2941,Bulgaria,0,55,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,8721
3891,3891,Bulgaria,0,36,1,1,4,1,1,1,1,1,0,0,0,0,0,0,1,9553
2112,21121,Bulgaria,1,44,2,2,2,1,1,1,1,1,0,0,1,0,1,1,0,7948
1005,10051,Bulgaria,1,75,2,2,2,1,1,1,1,1,0,0,1,1,0,0,0,6902
1576,15761,Bulgaria,1,56,2,2,2,1,1,1,1,1,0,0,1,0,0,0,0,7423
133,1331,Bulgaria,1,33,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,6116
601,6011,Bulgaria,1,61,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,6536
3842,38422,Bulgaria,0,79,3,1,2,1,1,1,1,1,0,0,0,1,1,0,0,9506
3255,3255,Bulgaria,0,45,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,8975
1183,1183,Bulgaria,1,83,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,7060
1776,17763,Bulgaria,1,22,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,7617
2122,21221,Bulgaria,1,59,2,2,2,1,1,1,1,1,0,0,0,1,1,0,0,7958
811,8111,Bulgaria,1,21,2,2,1,1,1,1,1,1,0,0,0,0,1,0,0,6724
1773,17732,Bulgaria,0,67,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,7610
2703,2703,Bulgaria,1,86,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8531
1198,11981,Bulgaria,1,47,2,2,2,1,1,1,1,1,0,0,0,0,0,1,0,7076
2905,2905,Bulgaria,1,39,1,2,3,1,0,1,1,1,0,0,0,0,0,0,0,8695
111,1111,Bulgaria,1,42,2,2,4,1,1,1,1,1,0,0,0,1,0,0,0,6080
3341,33411,Bulgaria,1,56,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,9050
4051,4051,Bulgaria,0,51,1,2,2,1,1,1,1,1,0,0,0,0,0,0,1,9710
933,9331,Bulgaria,1,42,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6836
2292,2292,Bulgaria,0,38,1,2,2,1,1,1,1,1,1,0,0,1,0,0,0,8116
1197,1197,Bulgaria,1,48,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,7072
3251,32511,Bulgaria,1,53,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,8969
1166,11661,Bulgaria,1,56,4,1,2,1,1,0,0,1,0,0,0,0,0,1,0,7042
102,102,Bulgaria,0,20,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,6071
1214,12141,Bulgaria,1,61,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,7089
1325,1325,Bulgaria,0,59,1,2,2,1,1,1,1,1,1,0,1,1,1,1,0,7195
1222,12221,Bulgaria,1,64,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,7099
3286,3286,Bulgaria,0,37,1,2,3,1,1,1,1,1,0,0,0,0,0,0,0,9004
1313,13131,Bulgaria,1,59,2,2,3,1,1,1,1,1,1,0,0,1,1,1,0,7183
1862,1862,Bulgaria,0,45,1,2,4,1,1,1,1,1,1,0,1,0,1,1,0,7696
4021,40211,Bulgaria,1,67,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,9680
3124,3124,Bulgaria,0,82,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,8864
821,8212,Bulgaria,1,74,4,1,2,1,1,1,1,1,0,0,1,0,0,1,0,6736
2413,24131,Bulgaria,1,71,2,2,2,1,1,1,1,1,1,0,0,1,1,1,0,8232
1195,11952,Bulgaria,0,21,3,1,2,1,1,1,1,1,0,0,0,1,1,0,1,7071
1883,1883,Bulgaria,1,50,1,1,2,1,1,1,1,1,0,0,1,1,0,0,1,7718
2488,24881,Bulgaria,1,37,2,2,2,1,1,1,1,1,0,0,0,1,0,0,1,8312
3875,3875,Bulgaria,0,51,1,1,2,1,1,1,1,1,0,0,1,1,1,0,0,9538
2923,2923,Bulgaria,0,87,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,8709
112,1121,Bulgaria,1,43,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6083
736,736,Bulgaria,0,64,1,2,0,1,1,0,0,1,0,0,0,0,0,0,1,6663
1251,12511,Bulgaria,1,39,2,2,1,0,1,1,1,1,1,1,1,1,0,0,0,7125
1046,1046,Bulgaria,0,51,1,1,2,1,1,1,1,1,0,0,0,0,1,1,0,6932
2444,2444,Bulgaria,0,28,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,8259
2345,23452,Bulgaria,0,41,3,1,4,1,1,1,1,1,0,0,0,0,0,0,0,8170
3081,30811,Bulgaria,1,48,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,8830
2811,2811,Bulgaria,1,54,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,8627
2587,25871,Bulgaria,1,75,2,2,0,0,1,0,1,1,0,0,0,0,0,0,1,8415
1364,1364,Bulgaria,1,52,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,7229
3658,36581,Bulgaria,0,28,3,1,2,1,1,1,1,1,0,0,0,0,0,0,1,9330
3557,35572,Bulgaria,1,28,3,1,0,0,1,1,1,1,1,0,0,0,1,1,0,9238
2922,2922,Bulgaria,1,66,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,8708
3251,3251,Bulgaria,0,59,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,8968
1718,17181,Bulgaria,1,63,2,2,2,0,1,1,1,1,0,0,0,0,0,0,0,7555
3468,3468,Bulgaria,1,62,1,1,2,1,1,1,1,1,0,0,0,1,1,1,1,9164
444,444,Bulgaria,0,21,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6392
3621,36211,Bulgaria,1,52,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,9298
3551,35511,Bulgaria,1,33,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,9232
1604,1604,Bulgaria,0,19,1,2,2,0,1,1,1,1,0,0,0,0,0,0,0,7454
1482,14822,Bulgaria,0,25,3,1,0,1,1,1,1,1,1,0,0,0,1,1,0,7331
115,1151,Bulgaria,1,52,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6093
2153,2153,Bulgaria,1,64,1,1,2,0,1,1,1,1,0,0,1,1,1,1,0,7985
2391,2391,Bulgaria,1,72,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,8207
1195,1195,Bulgaria,0,48,1,2,1,1,1,1,1,1,0,0,0,1,1,0,1,7069
3952,3952,Bulgaria,0,21,1,1,4,1,1,1,1,1,0,0,0,1,0,1,1,9610
2465,24652,Bulgaria,1,72,4,1,2,1,1,1,1,1,1,0,0,1,1,0,0,8290
144,144,Bulgaria,0,38,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,6129
3788,37881,Bulgaria,1,60,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,9455
722,7223,Bulgaria,1,57,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,6650
3413,34131,Bulgaria,1,29,2,2,2,1,1,1,1,1,0,0,0,1,0,0,0,9118
875,875,Bulgaria,0,43,1,2,1,1,1,0,1,1,0,0,0,0,0,1,0,6783
2395,2395,Bulgaria,0,54,1,2,2,1,1,0,1,1,0,0,0,1,1,0,0,8215
828,828,Bulgaria,0,62,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6743
784,784,Bulgaria,0,80,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,6702
72,721,Bulgaria,1,23,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6036
3714,3714,Bulgaria,0,44,1,2,1,1,1,0,1,1,1,0,0,0,0,0,1,9377
3838,38381,Bulgaria,1,27,2,2,3,1,1,1,1,1,0,0,1,0,1,0,0,9500
105,1051,Bulgaria,1,69,2,2,2,1,1,1,1,1,0,0,0,0,1,0,0,6078
187,1871,Bulgaria,1,44,2,2,2,1,1,0,1,1,0,0,0,1,0,0,0,6166
1336,13361,Bulgaria,1,33,2,1,4,1,1,1,1,1,1,0,1,1,1,1,0,7207
1652,1652,Bulgaria,1,83,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,7493
2095,20951,Bulgaria,1,74,2,2,3,1,1,1,1,1,1,0,0,0,1,1,1,7931
2401,2401,Bulgaria,1,71,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,8217
4015,40153,Bulgaria,0,20,4,2,1,1,1,1,1,1,0,0,0,0,0,0,1,9677
4228,42281,Bulgaria,1,22,2,1,2,1,1,1,1,1,0,0,1,0,0,1,1,9874
3805,3805,Bulgaria,1,84,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,9467
2667,26672,Bulgaria,1,78,4,1,0,1,1,1,1,1,1,0,1,1,1,1,0,8494
738,738,Bulgaria,0,70,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6664
1646,16461,Bulgaria,1,63,2,2,2,1,1,1,1,1,1,0,1,1,0,1,1,7488
46,46,Bulgaria,0,31,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,6006
4296,42961,Bulgaria,1,54,2,2,3,1,1,1,1,1,0,0,1,1,1,1,0,9939
3695,3695,Bulgaria,0,60,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,9358
2448,2448,Bulgaria,0,73,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,8264
3324,33241,Bulgaria,1,63,2,2,1,0,1,1,1,1,1,0,0,1,0,1,1,9036
1118,1118,Bulgaria,0,56,1,2,2,1,1,1,1,1,0,0,1,0,1,0,0,6998
3426,34261,Bulgaria,1,42,2,2,2,0,1,1,1,1,0,0,0,0,0,0,0,9127
3217,3217,Bulgaria,1,74,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,8944
2972,2972,Bulgaria,0,38,1,2,2,1,1,1,1,1,0,0,0,1,0,0,1,8749
4289,4289,Bulgaria,0,29,1,2,2,0,1,1,1,1,0,0,0,0,0,0,0,9930
2565,25653,Bulgaria,1,81,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,8394
2614,26141,Bulgaria,1,19,2,1,2,1,1,1,1,1,1,0,1,0,1,0,1,8450
2233,22331,Bulgaria,1,65,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,8062
1922,19222,Bulgaria,1,67,4,1,0,1,1,1,1,1,0,0,0,1,0,0,0,7764
3786,3786,Bulgaria,1,70,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9451
6,61,Bulgaria,1,32,2,2,2,1,1,0,1,1,0,0,0,1,1,0,0,5975
193,193,Bulgaria,0,42,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6173
271,271,Bulgaria,1,27,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,6235
52,521,Bulgaria,1,71,2,2,2,1,1,1,1,1,0,0,1,1,1,0,1,6011
1124,11241,Bulgaria,1,40,2,2,3,1,1,1,1,1,0,0,1,1,0,0,0,7004
378,378,Bulgaria,1,82,1,1,2,1,1,1,1,1,0,0,0,1,0,0,0,6338
1951,19511,Bulgaria,1,23,2,1,2,1,1,1,1,1,1,0,1,1,1,0,0,7797
113,1131,Bulgaria,1,56,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6085
38,38,Bulgaria,0,61,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6000
526,526,Bulgaria,0,58,1,2,2,1,1,0,1,1,0,0,1,1,1,0,0,6467
2701,2701,Bulgaria,0,45,1,2,4,1,1,1,1,1,1,0,1,0,1,1,0,8527
2505,25051,Bulgaria,1,54,2,2,1,1,1,0,1,1,0,0,0,1,0,0,0,8326
895,8951,Bulgaria,1,38,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,6808
616,6161,Bulgaria,1,60,2,2,2,1,1,1,1,1,0,0,0,1,1,1,0,6548
3413,3413,Bulgaria,0,31,1,2,2,1,1,1,1,1,0,0,0,1,0,0,0,9117
3825,38252,Bulgaria,0,45,3,2,0,1,1,1,1,1,1,0,0,0,1,0,0,9489
175,175,Bulgaria,1,67,1,1,3,1,1,1,1,1,0,0,1,1,1,0,0,6154
485,485,Bulgaria,0,54,1,2,4,1,1,0,1,1,0,0,1,0,0,1,0,6425
221,2212,Bulgaria,1,93,4,1,1,1,1,1,1,1,0,0,0,1,1,0,0,6194
123,1231,Bulgaria,1,30,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,6102
3503,35031,Bulgaria,1,69,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,9193
2561,25611,Bulgaria,1,31,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,8387
2273,2273,Bulgaria,0,70,1,2,2,1,1,1,1,1,0,0,0,1,1,0,0,8097
193,1931,Bulgaria,1,38,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,6174
64,641,Bulgaria,1,64,2,2,1,1,1,1,1,1,0,0,1,1,0,0,0,6025
4224,42241,Bulgaria,1,26,3,1,4,1,1,1,1,1,1,0,1,1,1,1,1,9871
511,5111,Bulgaria,1,58,2,2,2,1,1,1,1,1,1,0,1,0,1,1,1,6452
2344,23441,Bulgaria,1,50,2,2,3,1,1,1,1,1,1,0,0,0,0,0,0,8167
2294,22942,Bulgaria,0,28,3,1,3,1,1,1,1,1,1,0,1,1,0,1,1,8121
2874,2874,Bulgaria,0,65,1,2,2,1,1,1,1,1,1,0,1,1,0,0,0,8674
1081,10811,Bulgaria,1,63,2,2,4,1,1,1,1,1,0,0,1,1,1,1,1,6964
3203,3203,Bulgaria,0,27,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,8934
3452,34521,Bulgaria,1,76,4,1,2,0,1,1,1,1,1,0,0,0,0,0,0,9151
